,,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15
Rater_9,Person_94,3,4,3,4,3,2,4,4,2,2,4,4,4,3,4
Rater_9,Person_95,4,2,2,3,2,1,4,3,3,3,4,2,4,2,2
Rater_9,Person_96,3,2,3,3,2,1,2,2,3,1,2,2,3,2,3
Rater_9,Person_97,1,0,1,2,2,1,2,1,1,1,0,1,2,2,2
Rater_9,Person_98,2,4,2,3,3,1,4,1,2,2,3,2,3,1,3
Rater_9,Person_99,4,3,2,4,4,3,3,4,2,3,3,4,3,2,2
Rater_9,Person_100,5,4,3,3,3,2,4,4,2,2,3,3,4,4,1
Rater_9,Person_101,3,3,3,4,3,2,3,4,3,3,2,4,3,2,3
Rater_9,Person_102,3,2,4,3,4,4,4,3,4,3,4,4,3,2,2
Rater_9,Person_103,4,4,4,4,3,2,3,4,3,3,4,3,4,4,2
Rater_9,Person_104,3,2,3,3,1,2,3,1,2,3,1,2,2,1,2
Rater_9,Person_105,2,1,2,3,1,1,2,1,0,1,0,3,2,1,1
Rater_9,Person_106,2,3,2,3,2,2,3,2,2,2,3,2,4,3,1
Rater_9,Person_107,5,2,3,4,3,4,4,4,2,3,4,4,4,3,2
Rater_9,Person_108,5,3,3,4,3,2,3,4,3,2,4,3,4,3,3
Rater_9,Person_109,4,4,3,2,2,3,4,4,4,3,3,4,5,4,3
Rater_9,Person_110,5,5,5,5,5,4,5,5,4,5,5,4,5,5,5
Rater_9,Person_111,3,4,3,2,3,3,3,3,4,3,2,4,4,3,3
Rater_9,Person_112,4,5,2,3,1,2,2,4,3,2,3,4,3,2,3
Rater_9,Person_113,3,3,4,5,3,2,4,4,3,4,3,3,4,3,3
Rater_9,Person_114,2,2,3,4,2,1,3,2,1,3,3,2,2,3,1
Rater_9,Person_115,4,4,3,5,4,3,5,3,4,5,3,4,4,3,4
Rater_9,Person_116,4,4,3,4,2,2,3,4,3,3,3,2,4,4,2
Rater_9,Person_117,5,5,4,5,4,4,4,3,5,5,4,5,5,5,2
Rater_9,Person_118,4,2,3,3,2,2,3,3,2,2,3,2,2,1,2
Rater_9,Person_119,5,4,4,4,4,4,4,2,3,4,3,4,2,3,4
Rater_9,Person_120,3,4,2,4,2,2,5,2,2,3,2,3,4,2,3
Rater_9,Person_121,3,4,3,3,3,2,2,4,3,3,2,3,4,3,3
Rater_9,Person_122,4,4,5,4,4,4,4,5,5,4,4,5,5,4,4
Rater_9,Person_123,3,4,4,4,4,3,3,3,3,4,3,4,4,3,3
Rater_9,Person_124,4,4,3,4,3,2,3,4,3,4,3,4,4,2,3
Rater_9,Person_125,4,3,3,5,3,2,4,4,3,4,3,5,4,2,4
Rater_9,Person_126,4,4,4,5,4,3,5,4,4,4,4,3,4,4,4
Rater_9,Person_127,3,4,3,4,4,3,4,4,4,4,3,4,4,3,4
Rater_9,Person_128,3,4,3,4,4,3,3,2,2,2,2,4,3,2,2
Rater_9,Person_129,5,5,4,4,4,3,5,5,5,5,4,5,4,5,4
Rater_9,Person_130,3,3,2,3,1,3,3,3,2,2,3,4,3,3,2
Rater_9,Person_131,4,4,4,4,4,2,3,3,2,3,3,4,5,2,3
Rater_9,Person_132,4,4,4,4,4,4,5,3,4,4,4,4,5,5,5
Rater_9,Person_133,3,3,3,4,2,2,4,4,2,5,3,1,3,2,3
Rater_9,Person_134,4,3,2,3,2,2,1,3,2,4,3,4,4,2,3
Rater_9,Person_135,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5
Rater_9,Person_136,2,3,3,2,2,3,2,2,3,3,3,4,2,2,1
Rater_9,Person_137,3,4,3,4,4,3,4,5,3,4,3,4,4,3,2
Rater_9,Person_138,4,4,3,2,4,2,4,5,3,3,3,4,4,4,4
Rater_9,Person_139,4,5,3,5,4,3,3,4,3,4,3,4,4,4,3
Rater_9,Person_140,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1
Rater_9,Person_141,3,2,1,1,1,1,1,0,2,2,2,2,2,0,2
Rater_9,Person_142,3,3,2,4,2,1,3,1,2,4,2,3,4,3,1
Rater_9,Person_143,4,4,3,4,3,4,5,3,4,5,4,4,4,3,4
Rater_9,Person_144,3,4,3,4,2,2,3,2,2,4,3,2,2,2,3
Rater_9,Person_145,4,4,4,5,3,3,3,4,2,4,4,4,3,3,2
Rater_9,Person_146,2,2,2,1,2,2,3,2,2,1,3,4,2,2,2
Rater_9,Person_147,2,2,2,4,1,2,3,2,2,3,2,2,3,2,2
Rater_9,Person_148,4,3,2,2,1,3,1,3,1,2,2,2,2,2,3
Rater_9,Person_149,4,4,3,4,4,3,4,4,4,3,2,5,4,4,4
Rater_9,Person_150,4,3,3,4,2,3,4,4,3,2,5,4,2,4,3
Rater_9,Person_151,4,4,2,3,3,3,3,3,1,3,3,4,3,2,3
Rater_9,Person_152,5,4,4,4,4,3,4,4,4,5,4,5,5,4,4
Rater_9,Person_153,2,3,3,4,2,2,4,3,4,4,3,4,4,3,2
Rater_9,Person_154,4,3,3,4,4,5,5,4,3,4,3,3,4,4,3
Rater_9,Person_155,2,2,2,2,1,1,1,1,2,2,1,1,2,1,4
Rater_9,Person_156,4,4,3,4,3,4,2,4,1,4,2,2,4,4,2
Rater_9,Person_157,4,3,2,4,3,2,4,4,3,4,3,3,4,1,2
Rater_9,Person_158,4,2,3,3,2,2,4,2,2,3,2,3,4,3,3
Rater_9,Person_159,5,5,4,5,4,4,4,4,4,5,4,4,5,3,5
Rater_9,Person_160,5,5,5,5,3,3,5,5,5,5,4,4,5,4,5
Rater_9,Person_161,3,2,1,2,1,2,1,1,2,2,0,2,2,1,0
Rater_9,Person_162,4,3,3,4,3,2,4,4,3,3,2,3,4,2,3
Rater_9,Person_163,3,1,2,3,2,2,3,1,2,4,2,1,4,1,1
Rater_9,Person_164,3,3,2,4,4,2,4,3,2,4,3,5,5,3,4
Rater_9,Person_165,4,5,3,4,4,3,4,4,4,5,5,4,4,3,4
Rater_9,Person_166,5,3,3,4,3,4,4,4,2,4,3,4,4,5,4
Rater_9,Person_167,2,4,2,3,1,3,4,2,3,2,3,2,2,2,3
Rater_9,Person_168,5,3,2,4,4,4,4,4,2,4,3,4,4,3,3
Rater_9,Person_169,5,5,5,5,5,4,5,5,5,4,5,5,5,5,4
Rater_9,Person_170,4,3,3,3,4,4,3,4,2,4,4,3,3,2,2
Rater_9,Person_171,4,3,2,4,3,3,3,3,3,4,2,5,4,3,3
Rater_9,Person_172,4,4,4,4,4,3,4,4,3,5,4,4,4,2,5
Rater_9,Person_173,3,5,3,5,2,4,4,5,2,4,4,4,4,3,2
Rater_9,Person_174,4,4,3,3,3,3,4,2,3,3,2,3,3,3,3
Rater_9,Person_175,2,4,2,4,3,3,3,3,2,3,3,4,4,2,3
Rater_9,Person_176,3,3,1,2,0,0,1,2,1,1,2,2,2,1,2
Rater_9,Person_177,2,1,1,2,1,1,2,2,0,2,1,1,2,2,1
Rater_9,Person_178,2,2,2,1,1,0,2,2,2,2,3,3,4,3,2
Rater_9,Person_179,3,4,3,4,2,3,4,4,4,4,4,4,4,3,4
Rater_9,Person_180,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4
Rater_9,Person_181,2,3,3,4,3,2,3,4,2,2,2,2,4,2,3
Rater_9,Person_182,2,4,5,3,4,3,4,4,3,4,2,4,4,2,4
Rater_9,Person_183,4,4,4,4,3,3,3,3,3,3,3,3,4,2,3
Rater_9,Person_184,4,4,5,4,4,5,5,4,4,5,4,5,5,5,5
Rater_9,Person_185,3,3,2,2,3,2,2,2,2,4,3,3,4,3,2
Rater_9,Person_186,4,3,4,4,2,2,4,3,3,4,2,4,3,3,4
Rater_9,Person_187,2,1,1,1,1,2,1,2,1,1,1,1,0,1,0
Rater_9,Person_188,4,4,4,3,2,3,4,3,4,4,3,2,3,3,3
Rater_9,Person_189,5,4,4,4,4,3,3,3,4,4,3,4,2,3,2
Rater_9,Person_190,2,3,2,2,3,2,4,2,2,3,3,4,4,3,2
Rater_9,Person_191,3,4,1,3,2,1,2,3,1,2,1,4,3,2,3
Rater_9,Person_192,4,3,1,3,1,3,2,3,3,1,4,4,3,2,3
Rater_9,Person_193,4,3,3,2,2,1,3,2,4,3,1,4,3,2,1
Rater_9,Person_194,2,2,2,3,2,2,2,2,2,4,2,3,2,2,2
Rater_9,Person_195,4,2,2,3,3,2,3,2,2,3,2,2,4,3,4
Rater_9,Person_196,2,2,1,2,2,0,2,1,0,2,2,1,2,0,2
Rater_9,Person_197,4,2,1,4,4,2,2,3,2,3,2,5,3,3,2
Rater_9,Person_198,4,5,4,4,3,2,4,4,3,5,3,4,3,2,4
Rater_9,Person_199,3,3,4,3,3,2,4,4,3,4,3,4,3,2,2
Rater_9,Person_200,2,4,2,2,3,0,3,3,2,2,1,3,3,1,3
Rater_10,Person_1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2
Rater_10,Person_2,3,3,1,3,3,2,2,3,1,2,2,3,2,2,1
Rater_10,Person_3,2,3,1,3,2,1,2,3,3,3,2,3,3,3,2
Rater_10,Person_4,4,4,2,3,2,2,2,3,2,2,4,3,2,2,3
Rater_10,Person_5,3,4,4,4,5,4,4,4,5,4,4,3,4,4,3
Rater_10,Person_6,2,2,1,2,2,1,2,1,1,2,2,1,2,1,1
Rater_10,Person_7,2,2,1,2,1,2,2,2,2,2,0,1,2,1,2
Rater_10,Person_8,2,3,1,1,2,2,1,1,2,0,1,3,1,3,2
Rater_10,Person_9,3,3,4,3,3,4,4,2,2,4,2,4,4,3,5
Rater_10,Person_10,3,2,2,3,2,2,4,2,2,3,1,4,4,3,3
Rater_10,Person_11,1,1,1,1,1,0,1,1,0,1,1,2,2,1,1
Rater_10,Person_12,2,3,2,2,1,1,2,2,1,2,1,3,3,2,2
Rater_10,Person_13,3,3,2,3,1,3,2,3,2,3,2,4,2,2,3
Rater_10,Person_14,4,4,3,4,2,2,4,4,3,3,2,4,3,3,2
Rater_10,Person_15,2,3,2,2,2,2,3,2,2,3,3,4,3,3,3
Rater_10,Person_16,1,2,2,1,1,1,1,1,0,1,0,1,1,1,2
Rater_10,Person_17,2,4,3,2,1,2,2,2,2,2,1,2,3,2,2
Rater_10,Person_18,3,3,1,2,2,2,3,1,2,2,2,3,2,1,2
Rater_10,Person_19,2,2,2,3,3,2,2,1,2,2,2,2,2,1,1
Rater_10,Person_20,2,4,2,3,3,3,4,3,2,3,2,2,3,3,4
Rater_10,Person_21,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3
Rater_10,Person_22,2,4,3,4,4,4,4,4,4,4,4,4,3,3,4
Rater_10,Person_23,2,2,3,3,2,3,2,1,3,2,2,2,2,3,3
Rater_10,Person_24,4,3,3,4,4,4,3,4,3,4,3,3,3,4,3
Rater_10,Person_25,3,2,2,4,2,2,3,3,2,2,2,3,2,2,2
Rater_10,Person_26,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2
Rater_10,Person_27,2,3,2,1,1,2,2,2,1,1,1,2,2,2,1
Rater_10,Person_28,1,2,1,2,1,1,2,2,1,2,2,2,1,1,2
Rater_10,Person_29,1,2,3,2,2,2,3,3,1,3,2,2,2,2,2
Rater_10,Person_30,4,4,2,4,2,3,4,4,3,3,2,2,4,3,3
Rater_10,Person_31,4,3,2,2,4,1,2,2,1,2,2,4,2,3,3
Rater_10,Person_32,2,4,3,3,4,3,3,2,3,2,3,4,2,2,2
Rater_10,Person_33,2,4,2,3,2,3,3,3,2,4,3,2,3,2,3
Rater_10,Person_34,4,3,3,3,3,2,2,3,2,3,3,3,3,2,2
Rater_10,Person_35,2,2,2,2,2,1,2,2,2,2,2,2,3,2,1
Rater_10,Person_36,2,3,1,2,1,2,2,1,1,1,2,1,2,1,1
Rater_10,Person_37,2,3,2,2,2,3,4,3,1,2,2,3,2,2,2
Rater_10,Person_38,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1
Rater_10,Person_39,3,3,2,3,2,3,2,4,2,2,3,3,2,2,2
Rater_10,Person_40,3,4,3,3,4,4,2,3,4,2,3,4,4,4,3
Rater_10,Person_41,2,2,1,2,3,1,2,2,1,1,1,2,2,2,2
Rater_10,Person_42,4,4,2,4,3,2,2,4,2,4,1,4,4,4,2
Rater_10,Person_43,2,4,2,3,2,1,2,1,2,2,1,3,1,2,2
Rater_10,Person_44,5,5,4,5,4,4,5,5,5,5,4,5,5,4,5
Rater_10,Person_45,2,2,1,2,1,1,3,2,2,2,1,1,2,1,1
Rater_10,Person_46,2,2,2,2,2,2,3,2,1,3,2,2,3,2,2
Rater_10,Person_47,3,4,3,2,2,2,4,2,3,2,2,3,5,4,2
Rater_10,Person_48,2,3,1,3,2,1,3,2,1,2,2,2,2,2,2
Rater_10,Person_49,4,4,3,3,2,2,4,4,2,3,3,4,3,2,3
Rater_10,Person_50,1,2,1,2,1,1,1,2,2,1,2,2,2,2,1
Rater_10,Person_51,3,3,3,3,2,2,2,4,2,3,3,2,4,2,3
Rater_10,Person_52,2,2,1,2,1,1,2,1,1,2,2,2,1,1,1
Rater_10,Person_53,2,2,2,3,2,1,2,4,2,3,2,3,3,2,3
Rater_10,Person_54,1,2,2,2,2,1,3,2,1,1,2,2,2,2,2
Rater_10,Person_55,3,4,2,2,2,3,2,2,2,1,2,3,3,2,2
Rater_10,Person_56,3,4,4,4,3,4,4,4,4,4,2,3,4,3,4
Rater_10,Person_57,3,2,1,1,1,1,1,3,0,1,2,1,2,3,1
Rater_10,Person_58,2,3,4,2,1,2,3,2,2,2,2,2,2,3,3
Rater_10,Person_59,2,2,3,4,2,2,2,2,2,2,4,4,3,3,2
Rater_10,Person_60,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1
Rater_10,Person_61,2,3,2,3,2,2,2,2,1,2,4,3,2,2,1
Rater_10,Person_62,2,3,2,2,3,0,2,2,1,3,2,2,2,0,1
Rater_10,Person_63,2,2,2,2,1,1,2,2,1,3,1,1,2,1,1
Rater_10,Person_64,2,2,1,3,2,2,3,2,2,2,2,3,2,2,2
Rater_10,Person_65,2,2,2,2,2,1,4,2,2,2,1,2,2,2,2
Rater_10,Person_66,2,3,3,2,2,2,2,2,3,2,2,2,3,2,3
Rater_10,Person_67,2,2,2,3,2,2,2,2,2,3,2,1,2,2,2
Rater_10,Person_68,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2
Rater_10,Person_69,3,3,2,3,2,1,3,2,2,2,1,2,2,1,2
Rater_10,Person_70,2,4,2,2,2,2,4,4,1,2,3,2,2,3,3
Rater_10,Person_71,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2
Rater_10,Person_72,3,4,2,3,3,3,3,3,2,4,3,3,3,2,3
Rater_10,Person_73,2,1,1,1,0,1,2,1,1,2,2,1,2,1,2
Rater_10,Person_74,4,4,3,4,2,3,5,3,3,4,4,4,4,4,4
Rater_10,Person_75,1,0,1,2,1,0,2,1,0,1,0,1,2,1,1
Rater_10,Person_76,2,3,2,3,2,2,3,2,2,1,2,2,2,2,2
Rater_10,Person_77,2,1,1,1,0,2,2,2,1,2,2,1,2,1,1
Rater_10,Person_78,3,2,3,5,2,3,3,2,2,3,3,3,3,3,2
Rater_10,Person_79,3,3,2,3,2,2,3,2,2,3,3,3,3,3,3
Rater_10,Person_80,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1
Rater_10,Person_81,2,3,3,4,3,3,4,4,3,3,3,3,3,3,2
Rater_10,Person_82,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2
Rater_10,Person_83,2,2,2,3,2,1,3,2,2,1,1,2,2,2,2
Rater_10,Person_84,3,3,2,2,3,3,2,3,2,3,2,3,3,2,2
Rater_10,Person_85,2,2,1,1,2,1,2,2,1,2,0,2,3,2,0
Rater_10,Person_86,1,3,2,2,1,1,2,2,2,2,1,3,2,2,2
Rater_10,Person_87,3,3,3,3,2,2,1,3,3,2,2,2,4,2,2
Rater_10,Person_88,3,2,3,1,2,2,3,3,2,2,3,3,2,2,3
Rater_10,Person_89,4,4,3,2,2,2,3,4,4,3,3,2,2,3,2
Rater_10,Person_90,3,3,1,2,2,3,2,2,1,2,2,2,4,2,3
Rater_10,Person_91,3,4,2,3,3,2,4,4,2,3,3,4,3,3,2
Rater_10,Person_92,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0
Rater_10,Person_93,4,2,2,2,2,2,3,2,3,2,2,4,2,1,1
Rater_10,Person_94,4,2,2,2,3,2,2,2,1,2,2,3,2,1,1
Rater_10,Person_95,1,3,2,3,1,2,3,2,1,2,2,1,1,2,2
Rater_10,Person_96,3,2,2,2,2,0,2,2,1,3,2,2,1,2,2
Rater_10,Person_97,1,1,1,1,1,1,0,1,1,1,0,1,2,0,0
Rater_10,Person_98,3,1,0,2,1,1,1,1,2,2,2,1,2,2,1
Rater_10,Person_99,3,3,1,4,2,2,2,3,2,2,3,3,2,3,2
Rater_10,Person_100,2,2,2,3,2,3,4,2,2,3,1,2,2,3,3
Rater_10,Person_101,3,3,2,2,1,2,2,3,3,2,2,2,2,2,2
Rater_10,Person_102,3,2,3,3,2,3,3,3,2,3,2,2,2,1,1
Rater_10,Person_103,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2
Rater_10,Person_104,1,3,2,2,1,1,2,1,2,1,2,1,3,1,0
Rater_10,Person_105,2,1,0,1,1,1,2,2,0,2,1,2,1,1,2
Rater_10,Person_106,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2
Rater_10,Person_107,3,4,4,3,2,2,3,2,2,3,4,3,2,2,2
Rater_10,Person_108,4,4,2,2,1,2,3,3,2,3,2,3,3,1,2
Rater_10,Person_109,4,4,1,3,1,2,4,3,2,3,2,4,3,3,3
Rater_10,Person_110,4,3,4,4,5,3,4,4,4,4,4,3,5,4,3
Rater_10,Person_111,3,2,2,3,4,2,1,3,1,3,2,1,3,1,1
Rater_10,Person_112,3,1,2,2,2,0,2,3,2,1,2,2,2,2,1
Rater_10,Person_113,3,3,3,3,3,2,3,2,3,4,2,3,3,2,4
Rater_10,Person_114,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1
Rater_10,Person_115,4,3,4,3,2,2,3,3,4,3,3,4,4,4,3
Rater_10,Person_116,2,2,3,2,2,2,2,3,3,2,3,3,2,1,2
Rater_10,Person_117,3,3,3,4,3,3,3,4,3,3,1,3,4,2,4
Rater_10,Person_118,3,2,0,2,2,2,2,0,2,2,2,2,2,2,2
Rater_10,Person_119,3,3,2,2,3,2,2,3,2,3,3,2,2,3,2
Rater_10,Person_120,3,3,2,1,1,3,2,2,1,2,0,2,2,2,2
Rater_10,Person_121,1,2,2,3,3,3,3,2,3,3,2,2,2,1,1
Rater_10,Person_122,4,2,3,4,4,4,4,4,3,4,3,5,4,3,4
Rater_10,Person_123,4,2,3,2,2,2,2,3,1,3,2,3,4,2,2
Rater_10,Person_124,2,4,3,3,2,2,2,3,2,4,2,3,2,2,3
Rater_10,Person_125,2,2,2,3,3,2,3,2,2,3,3,3,3,2,2
Rater_10,Person_126,3,3,4,3,3,2,3,4,2,3,3,2,2,3,3
Rater_10,Person_127,3,4,2,2,2,0,2,3,3,3,4,3,2,3,3
Rater_10,Person_128,2,3,2,3,2,0,2,2,1,2,1,3,3,2,2
Rater_10,Person_129,4,4,3,4,4,3,3,4,5,4,3,3,4,3,4
Rater_10,Person_130,2,4,2,2,2,2,2,2,2,1,1,3,2,2,2
Rater_10,Person_131,3,2,3,3,2,2,2,3,2,2,3,2,2,3,2
Rater_10,Person_132,3,3,2,3,2,3,4,4,2,2,4,2,2,3,3
Rater_10,Person_133,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1
Rater_10,Person_134,2,2,2,2,2,1,1,3,1,2,1,3,1,2,3
Rater_10,Person_135,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3
Rater_10,Person_136,0,2,2,3,2,2,2,2,2,2,1,2,2,2,2
Rater_10,Person_137,4,4,3,3,3,2,3,2,2,3,3,2,3,2,4
Rater_10,Person_138,2,4,2,3,2,2,3,2,1,2,2,2,3,2,2
Rater_10,Person_139,2,3,3,3,3,2,4,2,2,3,2,2,3,4,3
Rater_10,Person_140,1,1,1,1,1,0,1,0,0,1,1,2,1,0,0
Rater_10,Person_141,1,2,1,1,1,1,2,2,2,1,2,0,1,2,1
Rater_10,Person_142,2,2,2,3,3,1,2,2,2,2,2,3,2,1,2
Rater_10,Person_143,4,3,4,2,3,2,4,4,2,3,2,4,3,2,2
Rater_10,Person_144,0,2,3,2,1,1,2,2,3,3,1,2,2,1,2
Rater_10,Person_145,2,4,2,3,2,1,3,3,2,3,2,3,3,2,2
Rater_10,Person_146,1,1,1,2,0,1,2,1,1,1,1,1,2,1,2
Rater_10,Person_147,2,3,2,2,1,1,2,2,1,2,1,2,2,2,1
Rater_10,Person_148,3,2,2,1,2,2,2,2,1,3,2,3,2,1,1
Rater_10,Person_149,3,2,3,2,3,2,3,3,3,3,3,3,4,3,2
Rater_10,Person_150,3,2,3,3,4,2,3,2,2,3,2,4,2,3,2
Rater_10,Person_151,3,3,2,3,0,2,3,2,2,2,2,3,2,2,2
Rater_10,Person_152,4,3,3,3,4,2,3,3,3,3,2,3,3,2,3
Rater_10,Person_153,3,3,1,2,4,3,3,2,3,3,1,2,4,2,2
Rater_10,Person_154,4,3,3,4,2,2,3,3,2,2,4,3,4,2,2
Rater_10,Person_155,2,1,1,3,1,1,2,2,1,1,1,2,1,1,2
Rater_10,Person_156,2,3,4,4,2,2,2,3,2,3,1,2,3,3,2
Rater_10,Person_157,2,2,1,3,1,1,3,1,2,2,2,2,2,2,2
Rater_10,Person_158,3,2,1,3,1,2,2,2,1,3,2,2,2,2,2
Rater_10,Person_159,3,3,3,3,4,4,4,5,3,4,3,3,4,3,4
Rater_10,Person_160,4,4,4,4,2,4,4,4,3,5,3,3,5,3,3
Rater_10,Person_161,0,2,1,2,1,1,2,1,0,1,2,1,1,0,1
Rater_10,Person_162,4,2,1,2,2,2,3,3,2,2,2,3,2,2,3
Rater_10,Person_163,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1
Rater_10,Person_164,2,3,2,4,1,2,3,2,2,3,2,2,2,2,2
Rater_10,Person_165,4,2,3,2,4,3,4,3,3,2,2,4,2,4,4
Rater_10,Person_166,4,3,2,4,3,2,4,2,3,3,4,3,4,3,3
Rater_10,Person_167,2,2,2,3,1,1,2,3,0,2,2,3,2,1,2
Rater_10,Person_168,2,3,3,2,2,2,3,3,1,3,2,3,2,2,2
Rater_10,Person_169,4,4,4,5,4,4,4,3,3,4,5,3,4,3,4
Rater_10,Person_170,4,3,2,2,2,1,3,4,2,4,2,2,3,4,2
Rater_10,Person_171,2,3,2,3,2,2,2,3,2,2,2,2,3,2,3
Rater_10,Person_172,4,4,2,3,3,3,4,3,3,4,2,3,3,3,3
Rater_10,Person_173,2,3,2,3,2,2,3,3,3,3,4,2,3,2,2
Rater_10,Person_174,3,4,2,4,2,3,2,1,2,3,2,2,2,3,1
Rater_10,Person_175,2,3,2,2,2,2,3,3,2,3,2,2,2,2,2
Rater_10,Person_176,2,1,1,2,2,1,1,2,1,1,1,2,1,1,0
Rater_10,Person_177,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2
Rater_10,Person_178,2,1,3,3,2,1,2,2,0,1,2,2,2,2,1
Rater_10,Person_179,2,2,2,3,3,1,3,1,2,2,3,3,2,1,3
Rater_10,Person_180,5,4,3,5,3,3,4,4,4,5,4,3,4,4,4
Rater_10,Person_181,2,2,2,2,1,2,2,3,2,2,2,1,3,2,2
Rater_10,Person_182,2,4,2,1,2,2,2,2,4,2,2,3,4,2,3
Rater_10,Person_183,2,2,2,4,3,2,3,1,2,3,2,3,2,2,2
Rater_10,Person_184,4,4,4,4,4,2,4,4,4,4,3,4,4,4,4
Rater_10,Person_185,3,2,2,2,1,2,2,2,1,3,2,1,4,1,2
Rater_10,Person_186,3,3,2,2,2,2,2,2,2,2,4,3,2,2,2
Rater_10,Person_187,0,1,1,1,0,0,2,2,1,0,1,0,1,1,0
Rater_10,Person_188,3,3,2,3,2,2,2,3,2,2,2,3,4,1,2
Rater_10,Person_189,3,2,2,2,3,2,3,2,2,2,3,4,3,2,2
Rater_10,Person_190,2,3,1,3,2,2,2,2,2,2,2,2,2,2,3
Rater_10,Person_191,1,1,1,2,2,2,2,3,2,1,2,2,1,1,2
Rater_10,Person_192,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2
Rater_10,Person_193,2,2,2,2,1,2,2,2,2,3,2,3,2,2,1
Rater_10,Person_194,2,2,2,2,0,1,2,2,1,2,2,1,2,1,1
Rater_10,Person_195,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
Rater_10,Person_196,2,2,2,1,2,0,1,2,2,2,1,1,2,1,1
Rater_10,Person_197,4,2,2,2,2,1,1,2,2,2,3,2,2,1,2
Rater_10,Person_198,2,3,2,3,2,2,3,2,3,3,2,2,2,2,2
Rater_10,Person_199,2,2,1,2,2,1,2,2,2,2,2,3,2,2,3
Rater_10,Person_200,1,2,1,3,1,2,1,1,1,1,2,3,2,0,1
